id,description,source,page,extraction_method
NIELIT_Campus_BOQ_p56_l2,a) 2.35.3 Treatment ofsoilunder existing floors using chemical emulsion @oneltr.,NIELIT_Campus_BOQ,56,text
NIELIT_Campus_BOQ_p56_l4,with cement mortar 1:2(1cement: 2coarse sand) tomatch theexisting,NIELIT_Campus_BOQ,56,text
NIELIT_Campus_BOQ_p56_l11,84.1 Providing and laying inposition cement concrete ofspecified grade,NIELIT_Campus_BOQ,56,text
NIELIT_Campus_BOQ_p56_l12,excluding the cost of centring and shuttering - All work upto plinth level:,NIELIT_Campus_BOQ,56,text
NIELIT_Campus_BOQ_p56_l13,a) 4.1.3 1:2:4 (1cement :2coarse sand :4graded stone aggregate 20mm,NIELIT_Campus_BOQ,56,text
NIELIT_Campus_BOQ_p56_l15,b) 4.1.6 1:3:6 (1cement :3coarse sand :6graded stone aggregate 40mm,NIELIT_Campus_BOQ,56,text
NIELIT_Campus_BOQ_p56_l17,c) 4.1.8 1:4:8 (1cement :4coarse sand :8graded stone aggregate 40mm,NIELIT_Campus_BOQ,56,text
NIELIT_Campus_BOQ_p56_l19,"94.2 Providing andlaying cement concrete inretaining walls, return walls, walls",NIELIT_Campus_BOQ,56,text
NIELIT_Campus_BOQ_p56_l20,"(any thickness) including attached pilasters, columns, piers, abutments,",NIELIT_Campus_BOQ,56,text
NIELIT_Campus_BOQ_p56_l22,"bed blocks, anchor blocks, plain window sills, fillets etc. upto floor five",NIELIT_Campus_BOQ,56,text
NIELIT_Campus_BOQ_p56_l23,"level, excluding the cost of centering, shuttering and finishing:",NIELIT_Campus_BOQ,56,text
NIELIT_Campus_BOQ_p56_l24,a) 4.2.5 1:3:6 (1cement :3coarse sand :6graded stone aggregate 20mm,NIELIT_Campus_BOQ,56,text
NIELIT_Campus_BOQ_p56_l25,nominal size) cum 7.00 4782.35 33476.45CONCRETE WORK:,NIELIT_Campus_BOQ,56,text
NIELIT_Campus_BOQ_p57_l2,10 4.11 Providing and laying damp-proof coarse 50mm thick cement concrete 1:2:4,NIELIT_Campus_BOQ,57,text
NIELIT_Campus_BOQ_p57_l3,(1cement :2coarse sand :4graded stone aggregate 12.5 mmnominal,NIELIT_Campus_BOQ,57,text
NIELIT_Campus_BOQ_p57_l5,11 4.12 Extra forproviding and mixing water proofing material 'Impermo' or,NIELIT_Campus_BOQ,57,text
NIELIT_Campus_BOQ_p57_l6,equivalent in cement concrete work @ 1 kg. Per 50 Kg. of cement.per 50 kg.,NIELIT_Campus_BOQ,57,text
NIELIT_Campus_BOQ_p57_l7,cement350.00 35.35 12372.50,NIELIT_Campus_BOQ,57,text
NIELIT_Campus_BOQ_p57_l12,13 4.17 Making Plinth protection 50mm thick ofcement concrete 1:3:6 (1cement :,NIELIT_Campus_BOQ,57,text
NIELIT_Campus_BOQ_p57_l13,3 Coarse sand :6 graded stone aggregate 20mm nominal size) over 75 mm,NIELIT_Campus_BOQ,57,text
NIELIT_Campus_BOQ_p57_l14,bedofdrybricks ballast 40mm nominal size wellrammed andconsolidated,NIELIT_Campus_BOQ,57,text
NIELIT_Campus_BOQ_p57_l15,and grouted with fine sand including finishing the top smooth.Sqm 80.00 338.75 27100.00,NIELIT_Campus_BOQ,57,text
NIELIT_Campus_BOQ_p57_l18,14 NS Providing andlaying inposition drybrick ballast 40mm nominal size and,NIELIT_Campus_BOQ,57,text
NIELIT_Campus_BOQ_p57_l19,grouted with fine sand including finishing thetopsmooth upto floor five,NIELIT_Campus_BOQ,57,text
NIELIT_Campus_BOQ_p57_l23,"15 5.9 Centring and shuttering including strutting, propping etc.and removal of",NIELIT_Campus_BOQ,57,text
NIELIT_Campus_BOQ_p57_l25,"a) 5.9.1 Foundations, footings, bases of columns etc. for mass concrete. sqm 500.00 166.90 83450.00",NIELIT_Campus_BOQ,57,text
NIELIT_Campus_BOQ_p57_l26,"b) 5.9.2 Walls (any thickness) including attached pilasters, butteresses, plinth and",NIELIT_Campus_BOQ,57,text
NIELIT_Campus_BOQ_p57_l28,"c) 5.9.3 Suspended floors, roofs, landings, balconies and access platform. sqm 2000.00 311.20 622400.00RCC WORK:",NIELIT_Campus_BOQ,57,text
NIELIT_Campus_BOQ_p58_l3,"e) 5.9.5 Lintels, beams, plinth beams, girders, bressumers and cantilevers. sqm 2110.00 262.25 553347.50",NIELIT_Campus_BOQ,58,text
NIELIT_Campus_BOQ_p58_l4,"f)5.9.6 Columns, Pillars, Piers, Abutments, posts and Struts sqm 880.00 365.60 321728.00",NIELIT_Campus_BOQ,58,text
NIELIT_Campus_BOQ_p58_l9,"window sills, string courses, bands, copings, bed plates, anchor blocks",NIELIT_Campus_BOQ,58,text
NIELIT_Campus_BOQ_p58_l11,j)5.9.16 Edges of slabs and breaks in floors and walls,NIELIT_Campus_BOQ,58,text
NIELIT_Campus_BOQ_p58_l13,"l)5.9.18 Small surfaces such ascantilever ends, brackets andends ofsteps, caps",NIELIT_Campus_BOQ,58,text
NIELIT_Campus_BOQ_p58_l14,and bases to pilasters and columns and the likesqm 100.00 398.35 39835.00,NIELIT_Campus_BOQ,58,text
NIELIT_Campus_BOQ_p58_l16,16 5.18 Providing precast cement concrete Jali1:2:4 (1cement: 2coarse sand: 4,NIELIT_Campus_BOQ,58,text
NIELIT_Campus_BOQ_p58_l17,stone aggregate 6mm nominal size) reinforced with 1.6mm diamild steel,NIELIT_Campus_BOQ,58,text
NIELIT_Campus_BOQ_p58_l18,"wire including centring &shuttering roughening cleaning, fixing and",NIELIT_Campus_BOQ,58,text
NIELIT_Campus_BOQ_p58_l19,finishing incement mortar 1:3(1cement: 3fine sand) etc. complete,NIELIT_Campus_BOQ,58,text
NIELIT_Campus_BOQ_p58_l20,"excluding plastering of the jambs, sills and soffits.",NIELIT_Campus_BOQ,58,text
NIELIT_Campus_BOQ_p58_l22,"17 5.22 Reinforcement forR.C.C. work including straightening, cutting, bending,",NIELIT_Campus_BOQ,58,text
NIELIT_Campus_BOQ_p58_l25,"18 5.22 A Reinforcement forR.C.C. work including straightening, cutting, bending,",NIELIT_Campus_BOQ,58,text
NIELIT_Campus_BOQ_p59_l4,machine vibrated design mix cement concrete ofspecified grade for,NIELIT_Campus_BOQ,59,text
NIELIT_Campus_BOQ_p59_l5,reinforced cement concrete work including pumping ofconcrete tositeof,NIELIT_Campus_BOQ,59,text
NIELIT_Campus_BOQ_p59_l6,"laying but excluding the cost ofcentring, shuttering, finishing and",NIELIT_Campus_BOQ,59,text
NIELIT_Campus_BOQ_p59_l7,reinforcement-including admixture inrecommended proportions asper,NIELIT_Campus_BOQ,59,text
NIELIT_Campus_BOQ_p59_l11,Note-cement content considered inthisitem is@330kg/cum. Excess/less,NIELIT_Campus_BOQ,59,text
NIELIT_Campus_BOQ_p59_l12,cement used as per design mix is payable /recoverable separately ).,NIELIT_Campus_BOQ,59,text
NIELIT_Campus_BOQ_p59_l14,b) 5.33.2 All works above plinth level upto floor five level Cum 460.00 5781.50 2659490.00,NIELIT_Campus_BOQ,59,text
NIELIT_Campus_BOQ_p59_l17,every third course of half brick masonry (with FPS bricks)Sqm 210.00 63.30 13293.00,NIELIT_Campus_BOQ,59,text
NIELIT_Campus_BOQ_p59_l20,21 NS Brick work with FPS bricks ofclass designation 100infoundation &plinth,NIELIT_Campus_BOQ,59,text
NIELIT_Campus_BOQ_p59_l22,a) Cement mortar 1:6 (1 cement: 6 coarse sand) Cum 35.00 3964.20 138747.00,NIELIT_Campus_BOQ,59,text
NIELIT_Campus_BOQ_p59_l23,22 NS Brick work with F.P.S. bricks ofclass designation 100 insuperstructure,NIELIT_Campus_BOQ,59,text
NIELIT_Campus_BOQ_p59_l24,above plinth level up to floor V level in all shapes and sizes in:,NIELIT_Campus_BOQ,59,text
NIELIT_Campus_BOQ_p59_l25,a) Cement mortar 1:6 (1 cement: 6 coarse sand) Cum 495.00 4160.34 2059370.69,NIELIT_Campus_BOQ,59,text
NIELIT_Campus_BOQ_p60_l2,23 NS Brick work inplain arches insuperstructure including centering and,NIELIT_Campus_BOQ,60,text
NIELIT_Campus_BOQ_p60_l3,shuttering complete forspan upto 6mwithF.P.S. brick ofclass designation,NIELIT_Campus_BOQ,60,text
NIELIT_Campus_BOQ_p60_l4,100 in cement mortar 1:3 (1 cement: 3 coarse sand).Cum 10.00 6484.53103 64845.31,NIELIT_Campus_BOQ,60,text
NIELIT_Campus_BOQ_p60_l5,24 N.S 125mm brick masonry with FPS bricks ofclass designation 100 in,NIELIT_Campus_BOQ,60,text
NIELIT_Campus_BOQ_p60_l6,supersructure above plinth in level upto floor V level,NIELIT_Campus_BOQ,60,text
NIELIT_Campus_BOQ_p60_l7,a) Cement mortar 1:4 (1 cement: 4 coarse sand) Sqm 210.00 518.17 108814.76,NIELIT_Campus_BOQ,60,text
NIELIT_Campus_BOQ_p60_l12,"counters, window sills, facias and similar locations ofrequired size of",NIELIT_Campus_BOQ,60,text
NIELIT_Campus_BOQ_p60_l13,"approved shade, colour and texture laidover 20mm thick base cement",NIELIT_Campus_BOQ,60,text
NIELIT_Campus_BOQ_p60_l14,"mortar 1:4(1cement: 4coarse sand) withjoints treated with white cement,",NIELIT_Campus_BOQ,60,text
NIELIT_Campus_BOQ_p60_l19,i)8.2.1.2 Area of slab over 0.50 Sqm Sqm 16.00 1980.80 31692.80,NIELIT_Campus_BOQ,60,text
NIELIT_Campus_BOQ_p60_l21,i)8.2.2.2 Area of slab over 0.50 Sqm Sqm 1000.00 3083.40 3083400.00,NIELIT_Campus_BOQ,60,text
NIELIT_Campus_BOQ_p61_l9,"29 9.1 Providing wood work inframes ofdoors, windows, clerestory windows and",NIELIT_Campus_BOQ,61,text
NIELIT_Campus_BOQ_p61_l12,30 9.20 Providing andfixing ISImarked flush door shutters conforming toIS:2202,NIELIT_Campus_BOQ,61,text
NIELIT_Campus_BOQ_p61_l16,a) 9.20.1 35mm thick including ISImarked stainless steel butt hinges with,NIELIT_Campus_BOQ,61,text
NIELIT_Campus_BOQ_p61_l18,31 9.48 Providing andfixing MSgrills ofrequired pattern inframes ofwindows etc.,NIELIT_Campus_BOQ,61,text
NIELIT_Campus_BOQ_p61_l21,32 9.96 Providing and fixing aluminium sliding door bolts ISImarked anodised,NIELIT_Campus_BOQ,61,text
NIELIT_Campus_BOQ_p62_l13,universal hydraulic door closer with necessary accessories and screws,NIELIT_Campus_BOQ,62,text
NIELIT_Campus_BOQ_p62_l20,37 9.101 Providing and fixing aluminium hanging floor door stopper ISImarked,NIELIT_Campus_BOQ,62,text
NIELIT_Campus_BOQ_p63_l3,38A NS Prividing andfixing partition from floor level upto 1200mm withframe work,NIELIT_Campus_BOQ,63,text
NIELIT_Campus_BOQ_p63_l9,with Partition tohave 50mm thick glass wool forSound Insulation fixed,NIELIT_Campus_BOQ,63,text
NIELIT_Campus_BOQ_p63_l15,38B NS Prividing andfixing partition from floor level upto 900mm with frame work,NIELIT_Campus_BOQ,63,text
NIELIT_Campus_BOQ_p63_l21,beat with Partition tohave 50mm thick glass wool forSound Insulation,NIELIT_Campus_BOQ,63,text
NIELIT_Campus_BOQ_p64_l3,39 10.5 Providing andfixing 1mm thick MSsheet door with frame of40x40x6mm,NIELIT_Campus_BOQ,64,text
NIELIT_Campus_BOQ_p64_l5,"necessary fittings complete, including applying a primer coat of approved a) 10.5.1 Using MS angle 40x40x6mm for diagonal braces. Sqm 2.10 2551.45 5358.05",NIELIT_Campus_BOQ,64,text
NIELIT_Campus_BOQ_p64_l6,"40 10.11 Providing &fixing factory made ISImarked steel glazed doors, windows",NIELIT_Campus_BOQ,64,text
NIELIT_Campus_BOQ_p64_l8,"asK11B andK12B etc.complete ofstandard rolled steel sections, joints",NIELIT_Campus_BOQ,64,text
NIELIT_Campus_BOQ_p64_l10,"15x3mm lugs, 10cm long, embedded incement concrete blocks",NIELIT_Campus_BOQ,64,text
NIELIT_Campus_BOQ_p64_l11,15x10x10cm of1:3:6 (1cement: 3coarse sand: 6graded stone aggregate,NIELIT_Campus_BOQ,64,text
NIELIT_Campus_BOQ_p64_l16,"approved steel primer, excluding thecost ofmetal beading and other",NIELIT_Campus_BOQ,64,text
NIELIT_Campus_BOQ_p64_l17,fittings except necessary hinges orpivots complete asperapproved,NIELIT_Campus_BOQ,64,text
NIELIT_Campus_BOQ_p64_l19,"41 10.13 Providing &fixing T-iron frames fordoors, windows &ventilators ofmild",NIELIT_Campus_BOQ,64,text
NIELIT_Campus_BOQ_p64_l20,"steel T-sections, joints mitred andwelded with 15x3 mmlugs, 10cmlong,",NIELIT_Campus_BOQ,64,text
NIELIT_Campus_BOQ_p64_l21,embedded incement concrete blocks 15x10x10 cmof1:3:6 (1cement: 3,NIELIT_Campus_BOQ,64,text
NIELIT_Campus_BOQ_p64_l22,coarse sand: 6graded stone aggr. 20mmnominal size) orwith wooden,NIELIT_Campus_BOQ,64,text
NIELIT_Campus_BOQ_p64_l25,butt hinges & screws and applying a priming coat of approved steel primer.Kg. 50.00 73.30 3665.00STEEL WORK,NIELIT_Campus_BOQ,64,text
NIELIT_Campus_BOQ_p65_l2,42 10.14 Providing and fixing pressed steel door frames conforming toIS:4351,NIELIT_Campus_BOQ,65,text
NIELIT_Campus_BOQ_p65_l3,manufactured from commercial mild steel sheet of1.25 mm thickness,NIELIT_Campus_BOQ,65,text
NIELIT_Campus_BOQ_p65_l5,"mild steel angle ofsection 50x25mm, orbase tiesof1.25 mmpressed",NIELIT_Campus_BOQ,65,text
NIELIT_Campus_BOQ_p65_l6,"mild steel welded orrigidly fixed together bymechanical means, adjustable",NIELIT_Campus_BOQ,65,text
NIELIT_Campus_BOQ_p65_l7,lugs with split end tailtoeach jamb including steel butt hinges 2.5mm,NIELIT_Campus_BOQ,65,text
NIELIT_Campus_BOQ_p65_l9,specified andapplying acoat ofapproved steel primer after pre-treatment,NIELIT_Campus_BOQ,65,text
NIELIT_Campus_BOQ_p65_l13,43 10.25 Steel work welded inbuilt upsections/framed work including cutting,NIELIT_Campus_BOQ,65,text
NIELIT_Campus_BOQ_p65_l14,"hoisting, fixing inposition andapplying apriming coat ofapproved steel",NIELIT_Campus_BOQ,65,text
NIELIT_Campus_BOQ_p65_l15,primer using structural steel etc. as required,NIELIT_Campus_BOQ,65,text
NIELIT_Campus_BOQ_p65_l18,44 10.18 Providing and fixing circular/hexagonal cast iron orMSsheet box for,NIELIT_Campus_BOQ,65,text
NIELIT_Campus_BOQ_p65_l20,"thick M.S. sheet with itstopsurface hacked forproper bonding, toplid",NIELIT_Campus_BOQ,65,text
NIELIT_Campus_BOQ_p65_l24,a) 10.26 Providing and fixing hand railofapproved size bywelding etc. tosteel,NIELIT_Campus_BOQ,65,text
NIELIT_Campus_BOQ_p65_l26,priming coat of approved steel primer.,NIELIT_Campus_BOQ,65,text
NIELIT_Campus_BOQ_p66_l2,45 10.28 Providing and fixing stainless steel (grade 304 )railing made ofHollow,NIELIT_Campus_BOQ,66,text
NIELIT_Campus_BOQ_p66_l4,",polishing andmaking curvature (wherever required )andfitting thesame",NIELIT_Campus_BOQ,66,text
NIELIT_Campus_BOQ_p66_l5,"withnecessary stainless steel nuts andbolts complete ,I/cfixing therailing",NIELIT_Campus_BOQ,66,text
NIELIT_Campus_BOQ_p66_l6,"with necessary accessories &stainless steel dash fasteners ,stainless",NIELIT_Campus_BOQ,66,text
NIELIT_Campus_BOQ_p66_l7,"steels bolts etc,ofrequired size ,onthetopofthefloor ortheside ofwaist",NIELIT_Campus_BOQ,66,text
NIELIT_Campus_BOQ_p66_l8,"slab with suitable arrangment asperapproval ofEngineers -in-charge, (",NIELIT_Campus_BOQ,66,text
NIELIT_Campus_BOQ_p66_l9,forpayment purpose only weight ofstainless steel members shall be,NIELIT_Campus_BOQ,66,text
NIELIT_Campus_BOQ_p66_l13,"45A NS Providing andfixing stainless steel (grade 304)Hollow tubes ,forspace",NIELIT_Campus_BOQ,66,text
NIELIT_Campus_BOQ_p66_l15,forpayment purpose only weight ofstainless steel members shall be,NIELIT_Campus_BOQ,66,text
NIELIT_Campus_BOQ_p67_l3,46 11.4 52mm thick cement concrete flooring with concrete hardener topping,NIELIT_Campus_BOQ,67,text
NIELIT_Campus_BOQ_p67_l4,under layer 40mmthick cement concrete 1:2:4 (1cement :2coarse sand:,NIELIT_Campus_BOQ,67,text
NIELIT_Campus_BOQ_p67_l5,4graded stone aggregate 20nominal size) and toplayer 12mmthick,NIELIT_Campus_BOQ,67,text
NIELIT_Campus_BOQ_p67_l6,cement hardener consisting ofmix1:2(1cement hardener mix: 2stone,NIELIT_Campus_BOQ,67,text
NIELIT_Campus_BOQ_p67_l7,aggregate 6mmnominal size) byvolume hardening compound ismixed @,NIELIT_Campus_BOQ,67,text
NIELIT_Campus_BOQ_p67_l8,2Ltrs per50kg.ofcement oraspermanufacturer specifications. This,NIELIT_Campus_BOQ,67,text
NIELIT_Campus_BOQ_p67_l9,"includes cost ofcement slurry, butexcluding thecost ofnosing ofsteps",NIELIT_Campus_BOQ,67,text
NIELIT_Campus_BOQ_p67_l11,47 11.6 Cement plaster skirting (upto 30cmheight) with cement mortar 1:3(1,NIELIT_Campus_BOQ,67,text
NIELIT_Campus_BOQ_p67_l12,cement: 3 coarse sand) finished with a floating coat of neat cement.,NIELIT_Campus_BOQ,67,text
NIELIT_Campus_BOQ_p67_l14,48 11.13 Providing & fixing glass strips in joints of terrazo/cement concrete floors.,NIELIT_Campus_BOQ,67,text
NIELIT_Campus_BOQ_p67_l16,49 11.16 Precast terrazo tiles 22mmthick with graded marble chips ofsize upto 12,NIELIT_Campus_BOQ,67,text
NIELIT_Campus_BOQ_p67_l17,"mmlaidinfloors, andlandings, jointed with neat cement slurry mixed with",NIELIT_Campus_BOQ,67,text
NIELIT_Campus_BOQ_p67_l18,pigment tomatch theshade ofthetiles including rubbing and polishing,NIELIT_Campus_BOQ,67,text
NIELIT_Campus_BOQ_p67_l19,complete with precast tiles on20mmthick bed ofcement mortar 1:4(1,NIELIT_Campus_BOQ,67,text
NIELIT_Campus_BOQ_p67_l20,cewment: 4 coarse sand),NIELIT_Campus_BOQ,67,text
NIELIT_Campus_BOQ_p67_l21,a) 11.16.1 Light shade using white cement Sqm 100.00 769.35 76935.00,NIELIT_Campus_BOQ,67,text
NIELIT_Campus_BOQ_p67_l22,50 11.23 Marble stone flooring with 18mmthick marble stone (sample ofmarble,NIELIT_Campus_BOQ,67,text
NIELIT_Campus_BOQ_p67_l24,base of1:4(1cement: 4coarse sand) laidandjointed with grey cement,NIELIT_Campus_BOQ,67,text
NIELIT_Campus_BOQ_p67_l27,b) 11.23.5 Udaipur green marble Sqm 50.00 1418.95 70947.50FLOORING WORK,NIELIT_Campus_BOQ,67,text
NIELIT_Campus_BOQ_p68_l2,51 11.25 Extra formarble stone flooring intreads ofsteps andrisers using single,NIELIT_Campus_BOQ,68,text
NIELIT_Campus_BOQ_p68_l4,52 11.26 Kota stone slab flooring over 20mm(average) thick base laidover and,NIELIT_Campus_BOQ,68,text
NIELIT_Campus_BOQ_p68_l5,jointed with grey cement slurry mixed with pigment tomatch theshade of,NIELIT_Campus_BOQ,68,text
NIELIT_Campus_BOQ_p68_l6,theslab including rubbing and polishing complete with base ofcement,NIELIT_Campus_BOQ,68,text
NIELIT_Campus_BOQ_p68_l7,mortar 1:4 (1 cement: 4 coarse sand),NIELIT_Campus_BOQ,68,text
NIELIT_Campus_BOQ_p68_l9,"53 11.27 Kota stone slab 25mmthick inrisers ofsteps, skirting dado and pillars",NIELIT_Campus_BOQ,68,text
NIELIT_Campus_BOQ_p68_l10,laidon12mm(average) thick cement mortar 1:3(1cement :3coarse,NIELIT_Campus_BOQ,68,text
NIELIT_Campus_BOQ_p68_l11,sand) &jointed with grey cement slurry mixed with pigment tomatch the,NIELIT_Campus_BOQ,68,text
NIELIT_Campus_BOQ_p68_l12,shade of the slabs including rubbing and polishing complete.Sqm 50.00 954.10 47705.00,NIELIT_Campus_BOQ,68,text
NIELIT_Campus_BOQ_p68_l13,"53A 11.33 25mm wooden planking ,tongued andgrooved inflooring ,including fixing",NIELIT_Campus_BOQ,68,text
NIELIT_Campus_BOQ_p68_l16,54 11.36 Providing &fixing Istquality ceramic glazed wall tiles conforming to,NIELIT_Campus_BOQ,68,text
NIELIT_Campus_BOQ_p68_l20,over 12mmthick bedofcement mortar 1:3(1cement :3coarse sand) and,NIELIT_Campus_BOQ,68,text
NIELIT_Campus_BOQ_p68_l21,jointing with grey cement slurry @3.3 Kgpersqm including pointing in,NIELIT_Campus_BOQ,68,text
NIELIT_Campus_BOQ_p68_l22,white cement mixed with pigment of matching shade complete.Sqm 120.00 724.25 86910.00,NIELIT_Campus_BOQ,68,text
NIELIT_Campus_BOQ_p68_l23,55 11.39 Providing &laying rectified glazed ceramics floor tiles 300x300mm ormore,NIELIT_Campus_BOQ,68,text
NIELIT_Campus_BOQ_p68_l26,"Brown, laidon20mmthick cement mortar 1:4(1cement :4coarse sand)",NIELIT_Campus_BOQ,68,text
NIELIT_Campus_BOQ_p68_l27,including grouting thejoints with white cement andmatching pigments etc.,NIELIT_Campus_BOQ,68,text
NIELIT_Campus_BOQ_p69_l2,56 11.41 Providing &laying vitrified floor tiles indifferent sizes (thickness tobe,NIELIT_Campus_BOQ,69,text
NIELIT_Campus_BOQ_p69_l5,on20mm thick cement mortar 1:4(1cement: 4coarse sand) including,NIELIT_Campus_BOQ,69,text
NIELIT_Campus_BOQ_p69_l6,grouting the joints with white cement and matching pigments etc. complete.,NIELIT_Campus_BOQ,69,text
NIELIT_Campus_BOQ_p69_l7,a) 11.41.2 Size of tile 60x60cm Sqm 1000.00 1337.10 1337100.00,NIELIT_Campus_BOQ,69,text
NIELIT_Campus_BOQ_p69_l10,57 NS Providing andlaying pioneer tiles including allaccessories ofapproved,NIELIT_Campus_BOQ,69,text
NIELIT_Campus_BOQ_p69_l15,58 12.21 Providing gola 75x75mm incement concrete 1:2:4 (1cement: 2coarse,NIELIT_Campus_BOQ,69,text
NIELIT_Campus_BOQ_p69_l16,sand: 4stone aggregate 10mm anddown gauge) including finishing with,NIELIT_Campus_BOQ,69,text
NIELIT_Campus_BOQ_p69_l17,cement mortar 1:3 (1 cement: 3 fine sand) as per standard design:,NIELIT_Campus_BOQ,69,text
NIELIT_Campus_BOQ_p69_l19,59 12.22 Making khuras 45x45cm with average minmum thickness of5cm cement,NIELIT_Campus_BOQ,69,text
NIELIT_Campus_BOQ_p69_l20,concrete 1:2:4 (1cement :2coarse sand: 4graded stone aggregate of20,NIELIT_Campus_BOQ,69,text
NIELIT_Campus_BOQ_p69_l21,"mmnominal size) over PVC sheet 1mx1mx400micron, finished with",NIELIT_Campus_BOQ,69,text
NIELIT_Campus_BOQ_p69_l22,12mm cement plaster 1:3(1cement: 3coarse sand) and acoat ofneat,NIELIT_Campus_BOQ,69,text
NIELIT_Campus_BOQ_p69_l23,cement rounding ofthe edges and making and finishing the outlet,NIELIT_Campus_BOQ,69,text
NIELIT_Campus_BOQ_p69_l24,complete.Each 15.00 148.75 2231.25ROOFING WORK,NIELIT_Campus_BOQ,69,text
NIELIT_Campus_BOQ_p70_l3,S.C.I. rainwater pipes embedded inandincluding cement concrete blocks,NIELIT_Campus_BOQ,70,text
NIELIT_Campus_BOQ_p70_l4,10x10x10cmof1:2:4 mix(1cement:2 coarse sand :4graded stone,NIELIT_Campus_BOQ,70,text
NIELIT_Campus_BOQ_p70_l5,aggregate 20mmnominal size) andcost ofcutting holes andmaking good,NIELIT_Campus_BOQ,70,text
NIELIT_Campus_BOQ_p70_l6,the walls etc.,NIELIT_Campus_BOQ,70,text
NIELIT_Campus_BOQ_p70_l7,a) 12.38.2 For 150 mm dia pipe Each 20.00 121.80 2436.00,NIELIT_Campus_BOQ,70,text
NIELIT_Campus_BOQ_p70_l8,61 12.39 Providing lead caulked joints to sand cast iron rain water pipes and fittings:,NIELIT_Campus_BOQ,70,text
NIELIT_Campus_BOQ_p70_l9,a) 12.39.2 For 150 mm dia pipe Each 20.00 287.10 5742.00,NIELIT_Campus_BOQ,70,text
NIELIT_Campus_BOQ_p70_l10,62 12.40 Providing andfixing onwallface unplasticised-Rigid PVC rainwater pipes,NIELIT_Campus_BOQ,70,text
NIELIT_Campus_BOQ_p70_l15,63 12.42 Providing and fixing on wall face unplasticised- PVC moulded,NIELIT_Campus_BOQ,70,text
NIELIT_Campus_BOQ_p70_l16,fittings/accessories for unplasticised-Rigid PVC rain water pipes,NIELIT_Campus_BOQ,70,text
NIELIT_Campus_BOQ_p71_l2,64 12.43 Providing andfixing unplasticised- PVC pipe clips ofapproved design to,NIELIT_Campus_BOQ,71,text
NIELIT_Campus_BOQ_p71_l3,unplasticised-PVC rainwater pipes bymeans of50x50x50mm hard wood,NIELIT_Campus_BOQ,71,text
NIELIT_Campus_BOQ_p71_l4,"plugs, screwed with MSscrews ofrequired length including cutting brick",NIELIT_Campus_BOQ,71,text
NIELIT_Campus_BOQ_p71_l5,work andfixing incement mortar 1:4(1cement:4 coarse sand) andmaking,NIELIT_Campus_BOQ,71,text
NIELIT_Campus_BOQ_p71_l6,good the walls etc. complete.,NIELIT_Campus_BOQ,71,text
NIELIT_Campus_BOQ_p71_l8,65 12.44 Providing &fixing totheinlet mouth ofrain water pipe cast iron grating,NIELIT_Campus_BOQ,71,text
