id,description,description_cleaned,source,page
IITB_COPT_BOQ_p86_l28,"excess soil/Rock, supply of Back filling compound is included in the scope complete as per",excess soil rock supply of back filling compound is included in the scope complete as per,IITB_COPT_BOQ,86
IITB_COPT_BOQ_p86_l39,earthing/looping earth connections at various floors shall be provided and executed as per,earthing looping earth connections at various floors shall be provided and executed as per,IITB_COPT_BOQ,86
IITB_COPT_BOQ_p86_l41,"6) Rate Quoted shall include the 2Bags of (BFC) Back filling compound as required.Set 12 7,596.00 91,152.00",6 rate quoted shall include the 2bags of bfc back filling compound as required.set 12 7 596.00 91 152.00,IITB_COPT_BOQ,86
IITB_COPT_BOQ_p86_l44,connecting 50 x 10 mm. Copper. Flat on two sides. A masonry structure shall be constructed,connecting 50 10 millimeter. copper. flat on two sides. masonry structure shall be constructed,IITB_COPT_BOQ,86
IITB_COPT_BOQ_p86_l45,"to a depth of 750mm.and with 450 x 450 mm (clear) chamber, and a heavy duty Cast Iron",to depth of 750mm.and with 450 450 millimeter clear chamber and heavy duty cast iron,IITB_COPT_BOQ,86
IITB_COPT_BOQ_p86_l46,"Cover shall be used to cover the pit. Excavation of Hard Rock, Boring, Drilling, backfilling,",cover shall be used to cover the pit. excavation of hard rock boring drilling backfilling,IITB_COPT_BOQ,86
IITB_COPT_BOQ_p86_l47,"removal of excess soil/Rock, supply of Back filling compound is included in the scope",removal of excess soil rock supply of back filling compound is included in the scope,IITB_COPT_BOQ,86
IITB_COPT_BOQ_p86_l60,"6) Rate Quoted shall include the 2Bags of (BFC) Back filling compound as required.Set 10 33,643.00 3,36,430.00",6 rate quoted shall include the 2bags of bfc back filling compound as required.set 10 33 643.00 3 36 430.00,IITB_COPT_BOQ,86
IITB_COPT_BOQ_p86_l62,"earthing stations and various equipment in built up trenches, walls/ceiling, buried in ground",earthing stations and various equipment in built up trenches walls ceiling buried in ground,IITB_COPT_BOQ,86
IITB_COPT_BOQ_p87_l40,9SAFETY EQUIPMENTS FOR ELECTRICAL INSTALLATION,9safety equipments for electrical installation,IITB_COPT_BOQ,87
IITB_COPT_BOQ_p87_l42,onto the wall shall be framed in teak wood frame and covered with glass with necessary,onto the wall shall be framed in teak wood frame and covered with glass with necessary,IITB_COPT_BOQ,87
IITB_COPT_BOQ_p87_l44,9.2SupplyingandfixingPVCSyntheticelastomerelectricallyinsulatingmatwithclassCinsulation,9.2supplyingandfixingpvcsyntheticelastomerelectricallyinsulatingmatwithclasscinsulation,IITB_COPT_BOQ,87
IITB_COPT_BOQ_p87_l47,"9.3 Providing &fixing M.V.Danger noticeplateof200MMX150MMmadeofmildsteel,atleast",9.3 providing fixing meter.v.danger noticeplateof200mmx150mmmadeofmildsteel atleast,IITB_COPT_BOQ,87
IITB_COPT_BOQ_p87_l48,"2mm thick, & vitreous enameled whitr on both sides, and with inscription in single red color",2mm thick vitreous enameled whitr on both sides and with inscription in single red color,IITB_COPT_BOQ,87
IITB_COPT_BOQ_p87_l50,"TOTAL OF SAFETY EQUIPMENTS FOR ELECTRICAL INSTALLATION 2,55,600.00",total of safety equipments for electrical installation 2 55 600.00,IITB_COPT_BOQ,87
IITB_COPT_BOQ_p87_l65,1.1.7 Supply and Installation of following sizes HMS FRLS PVC conduit concealed in slab / wall or,1.1.7 supply and installation of following sizes hms frls pvc conduit concealed in slab wall or,IITB_COPT_BOQ,87
IITB_COPT_BOQ_p87_l66,"surface mounted on wall / ceiling, including cost of junction boxes, bends, elbows, sockets,",surface mounted on wall ceiling including cost of junction boxes bends elbows sockets,IITB_COPT_BOQ,87
IITB_COPT_BOQ_p87_l67,"tees etc. laying in slab, cutting chasis and making good wherever called for or surface",tees etc. laying in slab cutting chasis and making good wherever called for or surface,IITB_COPT_BOQ,87
IITB_COPT_BOQ_p87_l69,"1.1.7.1 25 mm dia 2mm thick PVC Conduits Rmt 112 143.00 16,016.00",1.1.7.1 25 millimeter diameter 2mm thick pvc conduits running meter 112 143.00 16 016.00,IITB_COPT_BOQ,87
IITB_COPT_BOQ_p88_l4,"manager ,flexible G.I pipe, PVC Conduit HMS variety conforming to IS 9537 Part - III, etc",manager flexible g.i pipe pvc conduit hms variety conforming to is 9537 part iii etc,IITB_COPT_BOQ,88
IITB_COPT_BOQ_p88_l31,withcoredia 50/125Lm (OM3)onwall/ceiling or laid in providedCable tray/pipe/trenchas,withcoredia 50 125lm om3 onwall ceiling or laid in providedcable tray pipe trenchas,IITB_COPT_BOQ,88
IITB_COPT_BOQ_p88_l39,1.2.16Supply and installation of following sizes Floor Mount Network Rack Side Integrated with,1.2.16supply and installation of following sizes floor mount network rack side integrated with,IITB_COPT_BOQ,88
IITB_COPT_BOQ_p88_l40,"Front Glass Door, Rear Mesh Door, Castors, 2 Fans, PDU 6 Soc 5 Amps, Tray , Cable",front glass door rear mesh door castors 2 fans pdu 6 soc 5 amps tray cable,IITB_COPT_BOQ,88
IITB_COPT_BOQ_p88_l46,1.2.17 Supply and Installation of following sizes HMS FRLS PVC conduit concealed in slab / wall or,1.2.17 supply and installation of following sizes hms frls pvc conduit concealed in slab wall or,IITB_COPT_BOQ,88
IITB_COPT_BOQ_p88_l50,"1.2.17.1 25 mm dia 2mm thick PVC Conduits Rmt11127 143.00 15,91,161.00",1.2.17.1 25 millimeter diameter 2mm thick pvc conduits rmt11127 143.00 15 91 161.00,IITB_COPT_BOQ,88
IITB_COPT_BOQ_p88_l60,"log in the non volatile memory (EPROM), power supply unit (230 + 5",log in the non volatile memory eprom power supply unit 230 5,IITB_COPT_BOQ,88
IITB_COPT_BOQ_p89_l2,"specifications: Intel® Core™ i7 2400 or better ,2.8GHz, OS - Genuine Microsoft Windows 10",specifications intel core i7 2400 or better 2.8ghz os genuine microsoft windows 10,IITB_COPT_BOQ,89
IITB_COPT_BOQ_p89_l35,"of Cross Linkable Ethylene Propylene Rubber (EPR) insulation and LSZH inner bedding, steel",of cross linkable ethylene propylene rubber epr insulation and lszh inner bedding steel,IITB_COPT_BOQ,89
IITB_COPT_BOQ_p89_l48,"3.3Supplying, Installation, Testing & Commissioning 20 watt Wall mounted speaker complete",3.3supplying installation testing commissioning 20 watt wall mounted speaker complete,IITB_COPT_BOQ,89
IITB_COPT_BOQ_p89_l59,"3.7Supply,laying, testing & comissioning of 25 mm dia Rigid PVC HMC FR conduit including PVC",3.7supply laying testing comissioning of 25 millimeter diameter rigid pvc hmc fr conduit including pvc,IITB_COPT_BOQ,89
IITB_COPT_BOQ_p89_l60,"junction boxes, couplers, bends etc with all accessories in wall/ceiling/concealed/open",junction boxes couplers bends etc with all accessories in wall ceiling concealed open,IITB_COPT_BOQ,89
IITB_COPT_BOQ_p89_l63,"controller,amplifier, mains panel with front glass door , rear door field terminations on rear",controller amplifier mains panel with front glass door rear door field terminations on rear,IITB_COPT_BOQ,89
IITB_COPT_BOQ_p90_l5,"profile S & G, Data encryption with all accessories like tamper proof screws, clamps, wiring",profile data encryption with all accessories like tamper proof screws clamps wiring,IITB_COPT_BOQ,90
IITB_COPT_BOQ_p90_l8,"4.2 5Megapixel IP IR OUtdoor Bullet Network Camera with required outdoor accesories Supply,",4.2 5megapixel ip ir outdoor bullet network camera with required outdoor accesories supply,IITB_COPT_BOQ,90
IITB_COPT_BOQ_p90_l15,"screws,clamps, wiringetc. tomount the camera should be included as required.Ref Make&",screws clamps wiringetc. tomount the camera should be included as required.ref make,IITB_COPT_BOQ,90
IITB_COPT_BOQ_p90_l24,"such as a flashing light, bell, or siren, Events Camera alarm in, (Smart) motion detection,",such as flashing light bell or siren events camera alarm in smart motion detection,IITB_COPT_BOQ,90
IITB_COPT_BOQ_p90_l34,"4.5 Supply, Installation, Wiring, Programming of i7(or latestavailable atthe timeof supply)Intel",4.5 supply installation wiring programming of i7 or latestavailable atthe timeof supply intel,IITB_COPT_BOQ,90
IITB_COPT_BOQ_p90_l37,infrared mouse; Work station shall be preloaded with requisite Licensed MS Windows,infrared mouse work station shall be preloaded with requisite licensed mild steel windows,IITB_COPT_BOQ,90
IITB_COPT_BOQ_p90_l58,"wall/ceiling or laid in provided pipe/trench/Cable tray as per drawing and specifications. Mtr1337 146.00 1,95,202.00",wall ceiling or laid in provided pipe trench cable tray as per drawing and specifications. mtr1337 146.00 1 95 202.00,IITB_COPT_BOQ,90
IITB_COPT_BOQ_p90_l62,"4.17 Supply, laying, testing and commisioning of 25 mm dia Rigid HMS FR PVC conduit in",4.17 supply laying testing and commisioning of 25 millimeter diameter rigid hms fr pvc conduit in,IITB_COPT_BOQ,90
IITB_COPT_BOQ_p90_l63,"wall/ceiling/concealed/open manner. Mtr4082 143.00 5,83,726.00",wall ceiling concealed open manner. mtr4082 143.00 5 83 726.00,IITB_COPT_BOQ,90
IITB_COPT_BOQ_p90_l66,"including CKT Breaker, Door Trims - Sheet steel, powder coated RAL 7037 Viewing area -",including ckt breaker door trims sheet steel powder coated ral 7037 viewing area,IITB_COPT_BOQ,90
IITB_COPT_BOQ_p91_l15,5.6Supply Installation Testing & Commissioning of 2 Door (4 Reader) Intelligent Controller with,5.6supply installation testing commissioning of 2 door 4 reader intelligent controller with,IITB_COPT_BOQ,91
IITB_COPT_BOQ_p91_l20,"Support Anti Pass back (Global & Local with Hard/Soft implementation), Door Control:",support anti pass back global local with hard soft implementation door control,IITB_COPT_BOQ,91
IITB_COPT_BOQ_p91_l23,"Toggle; 8Credentialformats and 8 sitecodes, 65000accesslevels,255 holidaysand 127time",toggle 8credentialformats and 8 sitecodes 65000accesslevels 255 holidaysand 127time,IITB_COPT_BOQ,91
IITB_COPT_BOQ_p91_l26,"4 hrs Battery backup and all necessary accessories & peripheral items for civil, electrical",4 hrs battery backup and all necessary accessories peripheral items for civil electrical,IITB_COPT_BOQ,91
IITB_COPT_BOQ_p91_l38,"Windows® 10 Enterprise 64-bit, RAM - 16GB, Hard Drives - 1 TB 7200RPM SATA3, Video",windows 10 enterprise 64 bit ram 16gb hard drives 1 tb 7200rpm sata3 video,IITB_COPT_BOQ,91
IITB_COPT_BOQ_p91_l43,"sheathed unarmoured Cable in provided PVC conduit, including all accessories complete. Mtr 20 255.00 5,100.00",sheathed unarmoured cable in provided pvc conduit including all accessories complete. meter 20 255.00 5 100.00,IITB_COPT_BOQ,91
IITB_COPT_BOQ_p91_l45,"sheathed unarmoured cable in provided PVC conduit, including all accessories complete. Mtr 20 156.00 3,120.00",sheathed unarmoured cable in provided pvc conduit including all accessories complete. meter 20 156.00 3 120.00,IITB_COPT_BOQ,91
IITB_COPT_BOQ_p91_l46,"5.11Supply,laying, testing & comissioning of 25 mm dia Rigid PVC HMC FR conduit including PVC",5.11supply laying testing comissioning of 25 millimeter diameter rigid pvc hmc fr conduit including pvc,IITB_COPT_BOQ,91
IITB_COPT_BOQ_p91_l52,"1.1Supply, Installation, Testing & Commissioning of 320 KVA rating, Standby duty, outdoor",1.1supply installation testing commissioning of 320 kva rating standby duty outdoor,IITB_COPT_BOQ,91
IITB_COPT_BOQ_p91_l54,"oil fuel tank as part of enclosure with fuel piping including anti-vibration mounts, spring",oil fuel tank as part of enclosure with fuel piping including anti vibration mounts spring,IITB_COPT_BOQ,91
IITB_COPT_BOQ_p91_l64,"Fuel tank with air breather and drain plug,",fuel tank with air breather and drain plug,IITB_COPT_BOQ,91
IITB_COPT_BOQ_p92_l6,Diesel shall be filled fully in tank after testing & commissioning. Tank shall be of maximum,diesel shall be filled fully in tank after testing commissioning. tank shall be of maximum,IITB_COPT_BOQ,92
IITB_COPT_BOQ_p92_l35,AMF control panel shall be fabricated from steel sheet of 2.0 mm thickness duly pretreated,amf control panel shall be fabricated from steel sheet of 2.0 millimeter thickness duly pretreated,IITB_COPT_BOQ,92
IITB_COPT_BOQ_p92_l36,with 7 tank process and painted with one coat of red oxide and 2 coats of enamel paint of,with 7 tank process and painted with one coat of red oxide and 2 coats of enamel paint of,IITB_COPT_BOQ,92
IITB_COPT_BOQ_p92_l37,"Admiralty grey colour The control panel shall be outdoor type totally enclosed, dust and",admiralty grey colour the control panel shall be outdoor type totally enclosed dust and,IITB_COPT_BOQ,92
IITB_COPT_BOQ_p92_l38,"vermin proof, floor mounted type with degree of protection IP-56 as per IS / IEC 60947(part",vermin proof floor mounted type with degree of protection ip 56 as per is iec 60947 part,IITB_COPT_BOQ,92
IITB_COPT_BOQ_p92_l39,"1) / 2004., Double door with canopy, vision glass, mounting stand etc. Complete.",1 2004. double door with canopy vision glass mounting stand etc. complete.,IITB_COPT_BOQ,92
IITB_COPT_BOQ_p93_l2,fault may be provided (All electrical and mechanical alarms and trips to be included).,fault may be provided all electrical and mechanical alarms and trips to be included,IITB_COPT_BOQ,93
IITB_COPT_BOQ_p93_l7,u) Foundation of AMF panel & DG Set (done as per approval from structural consultant/ DG,foundation of amf panel dg set done as per approval from structural consultant dg,IITB_COPT_BOQ,93
IITB_COPT_BOQ_p93_l11,Electrical Inspector's Approval/CEIG from PWD-Liasion charges for obtaining approval of,electrical inspector approval ceig from pwd liasion charges for obtaining approval of,IITB_COPT_BOQ,93
IITB_COPT_BOQ_p93_l13,the scope of work: Preparation and submission of drawing to electrical inspector (CEA) and,the scope of work preparation and submission of drawing to electrical inspector cea and,IITB_COPT_BOQ,93
IITB_COPT_BOQ_p93_l14,"obtaining approval of electrical inspector. Inspection Fees (receipt to be submitted to IITB) Job 1 51,750.00 51,750.00",obtaining approval of electrical inspector. inspection fees receipt to be submitted to iitb job 1 51 750.00 51 750.00,IITB_COPT_BOQ,93
IITB_COPT_BOQ_p93_l17,"Providing, fixing & installing MS class-B exhaust pipe/ silencer 6"" dia (for 320 kVA DG set &",providing fixing installing mild steel class exhaust pipe silencer 6 diameter for 320 kva dg set,IITB_COPT_BOQ,93
IITB_COPT_BOQ_p93_l18,approx 2 mtrs of vertical run for standalone outdoor installation) and all necessary supports,approx 2 mtrs of vertical run for standalone outdoor installation and all necessary supports,IITB_COPT_BOQ,93
IITB_COPT_BOQ_p93_l19,"fixing accessories and hardwares , The exhaust pipes be insulated with 75 mm thick mineral",fixing accessories and hardwares the exhaust pipes be insulated with 75 millimeter thick mineral,IITB_COPT_BOQ,93
IITB_COPT_BOQ_p93_l20,wool (density 150Kg/m3) insulation wrapped in chicken mesh and clad with 26gauge,wool density 150kg m3 insulation wrapped in chicken mesh and clad with 26gauge,IITB_COPT_BOQ,93
IITB_COPT_BOQ_p93_l21,aluminum sheet including all hot dip galvanized structural support as required. Shall be,aluminum sheet including all hot dip galvanized structural support as required. shall be,IITB_COPT_BOQ,93
IITB_COPT_BOQ_p93_l22,"protected from water entering in pipe by providing elbow and damper.Set 1 7,021.00 7,021.00",protected from water entering in pipe by providing elbow and damper.set 1 7 021.00 7 021.00,IITB_COPT_BOQ,93
IITB_COPT_BOQ_p93_l25,"1 . All fixing accessories such as brass saddles, brass screws, wall plugs etc",1 all fixing accessories such as brass saddles brass screws wall plugs etc,IITB_COPT_BOQ,93
IITB_COPT_BOQ_p93_l33,"8. All equipment motors, DB's, panels to be connected on either ends (double earthing) with",8. all equipment motors db panels to be connected on either ends double earthing with,IITB_COPT_BOQ,93
IITB_COPT_BOQ_p93_l57,"6) Rate Quoted shall include the 2Bags of (BFC) Back filling compound as required.Nos. 4 33,643.00 1,34,572.00",6 rate quoted shall include the 2bags of bfc back filling compound as required.number 4 33 643.00 1 34 572.00,IITB_COPT_BOQ,93
IITB_COPT_BOQ_p93_l58,"6CABLES, TERMINATIONS AND RCC PIPES",6cables terminations and reinforced cement concrete pipes,IITB_COPT_BOQ,93
IITB_COPT_BOQ_p93_l65,Fire retardant paint 1 metre on both side of wall penetration and at termination as per,fire retardant paint 1 metre on both side of wall penetration and at termination as per,IITB_COPT_BOQ,93
IITB_COPT_BOQ_p93_l67,Buried LT cables to be laid in hume pipes.,buried lt cables to be laid in hume pipes.,IITB_COPT_BOQ,93
IITB_COPT_BOQ_p93_l69,"sheathed & flat galvanised (strip) armoured cable and Laying in hume pipe provided,",sheathed flat galvanised strip armoured cable and laying in hume pipe provided,IITB_COPT_BOQ,93
IITB_COPT_BOQ_p93_l70,"existing trench saddling on wall with 25X3mm GI strip/ clamp with SS screws, nut bolts as",existing trench saddling on wall with 25x3mm galvanized iron strip clamp with stainless steel screws nut bolts as,IITB_COPT_BOQ,93
IITB_COPT_BOQ_p94_l3,6.2Providing & laying non pressure NP2 class (light duty) RCC pipe with collars jointed with stiff,6.2providing laying non pressure np2 class light duty reinforced cement concrete pipe with collars jointed with stiff,IITB_COPT_BOQ,94
IITB_COPT_BOQ_p94_l17,7.2Supplyoffivefirebucketdulyfilledwithfinesandandfixedonanangleironframeasperthe,7.2supplyoffivefirebucketdulyfilledwithfinesandandfixedonanangleironframeasperthe,IITB_COPT_BOQ,94
IITB_COPT_BOQ_p94_l19,Galvanised mild steel Fire bucket with clean sand & stand in accordance with IS 2546. Fire,galvanised mild steel fire bucket with clean sand stand in accordance with is 2546. fire,IITB_COPT_BOQ,94
IITB_COPT_BOQ_p94_l25,"accessories, consumables, fittings & rigging equipments necessary for the satisfactory",accessories consumables fittings rigging equipments necessary for the satisfactory,IITB_COPT_BOQ,94
IITB_COPT_BOQ_p94_l31,steel enclosure with SS 304 Moon rock finish with contract speed of 1 mps to serve G +6 ( 7,steel enclosure with stainless steel 304 moon rock finish with contract speed of 1 mps to serve 6 7,IITB_COPT_BOQ,94
IITB_COPT_BOQ_p94_l32,floors) with machine room as per detailed specifications mentioned below:-,floors with machine room as per detailed specifications mentioned below,IITB_COPT_BOQ,94
IITB_COPT_BOQ_p94_l38,Number of Floors served : 7 floors (G + 6),number of floors served 7 floors 6,IITB_COPT_BOQ,94
IITB_COPT_BOQ_p94_l45,Machine: : Permanent magnet gearless motor with,machine permanent magnet gearless motor with,IITB_COPT_BOQ,94
IITB_COPT_BOQ_p94_l52,SS doors with SS Honeycomb finish,stainless steel doors with stainless steel honeycomb finish,IITB_COPT_BOQ,94
IITB_COPT_BOQ_p94_l53,Type of door - Power operated horizontal sliding centre opening doors,type of door power operated horizontal sliding centre opening doors,IITB_COPT_BOQ,94
IITB_COPT_BOQ_p94_l60,i) Panel : Shall be Stainless Steel of SS 304 doors with SS Honeycomb finish,panel shall be stainless steel of stainless steel 304 doors with stainless steel honeycomb finish,IITB_COPT_BOQ,94
IITB_COPT_BOQ_p94_l61,ii) Flooring : Aluminum chequered plate,ii flooring aluminum chequered plate,IITB_COPT_BOQ,94
IITB_COPT_BOQ_p94_l62,iii)Ceiling Finish: Shall be Stainless Steel of SS 304 mirror finish,iii ceiling finish shall be stainless steel of stainless steel 304 mirror finish,IITB_COPT_BOQ,94
IITB_COPT_BOQ_p94_l66,i) Digital floor position indicator in the car and at all landings TFT/LED type.,digital floor position indicator in the car and at all landings tft led type.,IITB_COPT_BOQ,94
IITB_COPT_BOQ_p95_l1,viii) Firemen’s switch at ground floor,viii firemen switch at ground floor,IITB_COPT_BOQ,95
IITB_COPT_BOQ_p95_l3,x) Floor announcement in the car.,floor announcement in the car.,IITB_COPT_BOQ,95
IITB_COPT_BOQ_p95_l4,xi) Lift in use / lift out of order sign: lift out of order indication shall be in-built with floor,xi lift in use lift out of order sign lift out of order indication shall be in built with floor,IITB_COPT_BOQ,95
IITB_COPT_BOQ_p95_l12,Counter weight : Cast iron fillers fitted in steel channel frame of size and numbers as per,counter weight cast iron fillers fitted in steel channel frame of size and numbers as per,IITB_COPT_BOQ,95
